,Open,High,Low,Close,Adj Close,Volume,AD,AMATe_LR_8_21_2,AMATe_SR_8_21_2,OBV,AOBV_LR_2,AOBV_SR_2,BOP,CDL_DOJI_10_0.1,CDL_INSIDE,LDECAY_5,DEC_1,HA_open,HA_high,HA_low,HA_close,HL2,HLC3,HWM,HWU,HWL,HWMA_0.2_0.1_0.1,INC_1,MCGD_10,NVI_1,OHLC4,PSARaf_0.02_0.2,PSARr_0.02_0.2,PVI_1,PVOL,PVR,SQZ_ON,SQZ_OFF,SQZ_NO,SQZPRO_ON_WIDE,SQZPRO_ON_NORMAL,SQZPRO_ON_NARROW,SQZPRO_OFF,SQZPRO_NO,SSF_10_2,STC_10_12_26_0.5,STCstoch_10_12_26_0.5,SUPERTd_7_3.0,THERMOl_20_2_0.5,THERMOs_20_2_0.5,TOS_STDEVALL_LR,TOS_STDEVALL_L_1,TOS_STDEVALL_U_1,TOS_STDEVALL_L_2,TOS_STDEVALL_U_2,TOS_STDEVALL_L_3,TOS_STDEVALL_U_3,TTM_TRND_6,WCP
101,0.43739281657014506,0.5104087353977781,0.4871112382463993,0.53941622586842,0.53941622586842,0.0014891165091113242,0.13275217295758152,1.0,,0.23512726875755782,1.0,,0.5736766464130719,,,0.5111058360243932,0.0,0.5730954620022084,0.35530457943301985,0.7330692637215246,0.6069848457040639,0.6096155215862314,0.5808193519133621,0.6245218478601872,0.6305780802366219,0.6880766942849665,0.6245218478601872,1.0,0.7333877774419681,0.8441352463495324,0.6069848457040639,0.47368421052631576,,0.4717832923445008,0.0014916169678341176,0.06666666666666668,,1.0,,,,,1.0,,0.42473498649551683,1.1999999992799999e-09,2.79999999608e-09,1.0,1.0,1.0,0.8694604296451249,0.8697488458077185,0.8691895124644109,0.8700565129510149,0.8689345486480491,0.8703854251721665,0.8686941692107997,1.0,0.5682653179194445
102,0.5324908997546549,0.5186221587070269,0.5619899304304334,0.46001523545251166,0.46001523545251166,0.005367010831300459,0.2752362333315945,1.0,,0.22880760533641972,0.0,1.0,0.5807537682992945,,,0.46868827520967155,1.0,0.5623378090190774,0.36612004281542515,0.7292271434703393,0.6443252125631886,0.6728202043058884,0.5823908002723976,0.5864339937064459,0.6104982426153337,0.6425075702356691,0.5864339937064459,0.0,0.7117437929056676,0.5329000679860253,0.6443252125631886,0.47368421052631576,,0.4608984244012893,0.005347346520062272,0.33333333333333337,,1.0,,,,,1.0,,0.40837454841243936,1.7999999989199999e-09,4.19999999412e-09,1.0,1.0,1.0,0.8681413498338042,0.8684322393915149,0.8678681111121751,0.868742547184528,0.8676109640009599,0.8690742847936903,0.8673685276096208,1.0,0.5453443520505653
103,0.45512481338455246,0.43748476583252305,0.4879000317777077,0.46016620558538013,0.46016620558538013,0.000638786901479694,0.18513232000861357,1.0,,0.23149544647821066,,1.0,0.6010363116094157,,,0.46005411121360146,1.0,0.584606439157401,0.2592780515363611,0.741652723201327,0.5570947536830682,0.5566907696847685,0.5163393220678398,0.5520073422259937,0.5686882401095902,0.6202800535155795,0.5520073422259937,,0.6918013556763647,0.48399564823872604,0.5570947536830682,0.47368421052631576,,0.4717832923445008,0.0006364529253598966,0.28888888888888886,,1.0,,,,,1.0,,0.3870445647262412,1.3999999991599999e-09,3.2666666620933334e-09,1.0,1.0,1.0,0.8668219962328827,0.8671153508579508,0.8665464437991144,0.8674282904571715,0.8662871208204006,0.8677628440747789,0.8660426344893555,1.0,0.4993191835719836
104,0.45450365722469216,0.4935470039266264,0.48845384226021876,0.49532721414667297,0.49532721414667297,0.0,0.16949064346803983,1.0,,0.23301935548559186,,1.0,0.5761483390351799,,,0.4868700098573927,0.0,0.5311283105131068,0.33310099483452077,0.6934782575759496,0.5910293280872839,0.5982567160867125,0.5552590732902657,0.5479494827027821,0.5855274727056861,0.6002222895343704,0.5479494827027821,1.0,0.6957948689924808,0.6437237491733663,0.5910293280872839,0.47368421052631576,,0.4717832923445008,0.0,0.06666666666666668,,1.0,,,,,1.0,,0.38532820396256096,1.285714284942857e-09,2.9999999958e-09,1.0,1.0,0.0,0.8655023686520149,0.8657981800287367,0.8652245103803669,0.866113742566613,0.8649630189677406,0.8664511028156916,0.8647164896374608,1.0,0.5371064904877977
105,0.4862898351628469,0.520744036545853,0.5213492566595747,0.5146724615615924,0.5146724615615924,0.0023790261212262,0.11885938855357725,1.0,,0.2401448511935245,1.0,0.0,0.5912832691040738,,,0.5147089147329144,,0.529578818753098,0.3689141386757857,0.7223538402365374,0.6329859511577887,0.6433592890432103,0.5893441021097057,0.558458563882271,0.6150095624536855,0.5935956867129055,0.558458563882271,1.0,0.7115196422941942,0.5329000679860253,0.6329859511577887,0.47368421052631576,,0.5153986851377121,0.0023720572369374648,0.06666666666666668,,1.0,,,,,1.0,,0.4010507961047466,1.239999999256e-09,2.893333329282667e-09,1.0,1.0,1.0,0.8641824671183915,0.8644807269038743,0.8639023108269619,0.8647989035366557,0.8636386584275755,0.8651390610053351,0.8633900931193352,1.0,0.5667399257458942
106,0.5081496494433168,0.4721612279482842,0.4838188227694628,0.40540906031180685,0.40540906031180685,0.0018670898862773516,0.2522101789602984,1.0,,0.22912596045883374,1.0,,0.5735564069264781,,,0.46869540897905815,1.0,0.5598272630635914,0.30494013324376035,0.6919287110154002,0.5674423540458052,0.5790351401329388,0.5053200454571118,0.4823870257233006,0.5333247381301973,0.5358743994158006,0.4823870257233006,0.0,0.6563278724843216,0.23528684110700682,0.5674423540458052,0.47368421052631576,,0.4717832923445008,0.0018533882479078159,1.0,,1.0,,,,,1.0,,0.3693450840671717,1.2116070897298097e-09,2.7649737173161338e-09,1.0,1.0,0.0,0.8628622914552597,0.8631629913432803,0.8625798450230118,0.863483773260187,0.862314038953448,0.8638267184661608,0.8620634447878306,0.0,0.4750675024288817
107,0.3968525814095535,0.42520242768789934,0.4823454582402518,0.4810843942328471,0.4810843942328471,0.0,0.16949064346803983,1.0,,0.23301935548559186,0.0,1.0,0.5795409238146012,,,0.4178286245863887,0.0,0.5264522995067487,0.26285280706224484,0.6786761442302459,0.5363113001579645,0.5434175929003853,0.5178216089210604,0.4732562614883001,0.5123370548532259,0.5379084457274033,0.4732562614883001,1.0,0.6544989765831287,0.5790333626256,0.5363113001579645,0.0,1.0,0.4717832923445008,0.0,0.06666666666666668,,1.0,,,,,1.0,,0.36125008860460806,1.1765974413195049e-09,2.6652551468742628e-09,1.0,1.0,1.0,0.8615418415946383,0.8618449732323352,0.8612571128816011,0.8621683515348764,0.8609891606531832,0.8625140750983,0.8607365445448547,1.0,0.5066709428203171
108,0.4740699718980685,0.4774808105380774,0.5019235725210374,0.456337526681512,0.456337526681512,,0.16949064346803983,1.0,,0.23301935548559186,,1.0,0.5729393353655572,,1.0,0.46868686317640756,1.0,0.4867868919389042,0.2957181928416855,0.7062232038830071,0.5828537164025435,0.5967682972999873,0.5375149349220181,0.44569162217614966,0.5231319037309344,0.48451176712755806,0.44569162217614966,0.0,0.6365915112726024,0.5329000679860253,0.5828537164025435,0.47368421052631576,0.0,0.4717832923445008,,0.33333333333333337,,1.0,,,,,1.0,,0.35347410014817676,1.1084312196865396e-09,2.420829393679871e-09,1.0,1.0,0.0,0.8602211174957386,0.8605266725455749,0.8599341143737593,0.8608526383726254,0.8596640234189561,0.861201130868464,0.8594093924067554,1.0,0.5129371081795534
109,0.4521830029312577,0.4631300994969727,0.4473369551420229,0.41566544176551457,0.41566544176551457,0.0023790261212262,0.18778408407834432,0.0,1.0,0.23113852110252514,,1.0,0.5930843038371254,,0.5,0.4563761103988746,1.0,0.5013530662949431,0.3045669988151326,0.6294180129633722,0.5329762500629268,0.5445189700177211,0.49012874165095494,0.38977797406851356,0.4530501452573322,0.4501151093989125,0.38977797406851356,,0.5926656948672453,0.5329000679860253,0.5329762500629268,1.0,,0.4166908130277912,0.0023720572369374648,0.2,,1.0,,,,,1.0,,0.3290202320807184,9.470274338703521e-10,1.7652943585272237e-09,1.0,1.0,1.0,0.8589001190361927,0.8592080891429106,0.8586108493691125,0.8595366336782195,0.8583386270351188,0.8598878855991057,0.8580819882427377,1.0,0.46757909020961946
110,0.4081129708930876,0.4335995342329596,0.45826469971649963,0.4322185918438022,0.4322185918438022,0.003178373766945473,0.1905758569132377,,1.0,0.2301794934488858,,1.0,0.586953548325758,,,0.41570079885038264,1.0,0.47179756479599566,0.286612325761004,0.6447937139806394,0.5159240450863529,0.5312072046857089,0.48971478600531937,0.35306154288147495,0.4156311166133442,0.4206015016164343,0.35306154288147495,,0.563383167040815,0.5329000679860253,0.5159240450863529,0.7368421052631579,,0.43317739251805687,0.0031607833003541833,0.2,,1.0,,,,,1.0,,0.3115304361159885,5.999999996399999e-10,1.3999999977579428e-09,1.0,1.0,1.0,0.8575788461072307,0.8578892229352011,0.8572873177662608,0.8582203372255286,0.8570129715786852,0.8585743392014535,0.8567543319547042,1.0,0.472294042099459
111,0.424930330418588,0.43838027708398386,0.47266058645108555,0.4593870958303638,0.4593870958303638,0.0005092615167633769,0.1706008318007419,,1.0,0.23228347944369765,,1.0,0.5848156705783184,,,0.4322552388532877,1.0,0.4444396515673078,0.2699926657128805,0.6650492066672476,0.5398750027002668,0.5457104935303064,0.5097424452606446,0.34155155236031653,0.417505222659886,0.4003034194892118,0.34155155236031653,,0.5556369934153532,0.4804417500059374,0.5398750027002668,0.6491228070175439,,0.4717832923445008,0.0005073740961148436,0.28888888888888886,,1.0,,,,,1.0,,0.3138220826487874,5.999999996399999e-10,1.39999999804e-09,1.0,1.0,1.0,0.8562572987088526,0.8565700738715023,0.8559635195796869,0.8569037490621572,0.8556870569726396,0.8572604916200248,0.8554264235590043,1.0,0.4944795146255566
112,0.4509672142714994,0.4526535355502765,0.2849265528333209,0.2518883272718738,0.2518883272718738,0.09278089739198034,0.3137983470266554,,1.0,0.20296632144257892,,1.0,0.6013931560836462,,,0.45942590773083175,1.0,0.4484177037649957,0.27240929283742066,0.40090116111224267,0.4043298302427458,0.4127686851607213,0.3441039263186903,0.17235489675585836,0.24339653677809814,0.2658410619791324,0.17235489675585836,,0.3943879113224647,0.5329000679860253,0.4043298302427458,0.6052631578947368,,0.25329124067357345,0.09114152679244747,0.13333333333333336,,1.0,,,,,1.0,,0.22805516217392532,5.999999999832919e-10,1.39999999804e-09,0.0,0.0,1.0,0.8549354766507093,0.8552506417989996,0.8546394546210774,0.8555868690214847,0.8543608830013341,0.8559463426772744,0.854098262875798,1.0,0.3161770457740205
113,0.24524762550948737,0.27730403802141335,0.45325561204405157,0.4188603940612664,0.4188603940612664,0.0008103848305870604,0.19414787805943268,,1.0,0.2452024689219176,,1.0,0.5866594265461919,,,0.2519104582804136,1.0,0.35043322169345176,0.2128846950214996,0.6377457605904471,0.38912038081093336,0.4119502021103496,0.4158467832040182,0.1510702636782485,0.20391499239656918,0.26312138648058586,0.1510702636782485,,0.3730905680029609,0.2962775931878314,0.38912038081093336,0.5789473684210525,,0.4717832923445008,0.0008051713592489625,0.28888888888888886,,1.0,,,,,1.0,,0.20432975784061536,5.999999996399999e-10,1.4000000002964581e-09,1.0,,1.0,0.8536133799463954,0.8539309267049546,0.8533151228904323,0.8542696970797046,0.8530344497263798,0.8546318923510068,0.8527698499541287,1.0,0.4166673511700576
114,0.4083414008128785,0.43905085168973657,0.47450471079805445,0.5017367548699476,0.5017367548699476,0.002435233491657231,0.15354004380123018,,1.0,0.2258768696316629,,1.0,0.5770413726198066,,,0.45193329705465024,0.0,0.2903010841309927,0.17635501982656884,0.6676439511183473,0.5506087804109739,0.5476014952897127,0.52913676897188,0.19624129381823108,0.3219586222855406,0.24072373843447303,0.19624129381823108,1.0,0.41845150475150444,0.5329000679860253,0.5506087804109739,0.5614035087719298,,0.5025558905298849,0.002433147997083314,0.0,,1.0,,,,,1.0,,0.25018817134957,6.000000010131674e-10,1.39999999804e-09,1.0,1.0,1.0,0.8522910084327577,0.8526109284365493,0.8519905242718622,0.8529522329868815,0.8517077570553546,0.8533171404636786,0.8514411846141563,1.0,0.5208038869658591
115,0.4980914272707175,0.5145415523226098,0.5425623589744154,0.4673231889119945,0.4673231889119945,0.0,0.16949064346803983,,1.0,0.23301935548559186,,1.0,0.5811164959183559,1.0,,0.468630294472954,1.0,0.3786824607104633,0.23004582661645628,0.7634033315802753,0.6252338790444643,0.6550048428584115,0.5754368704555939,0.2116719398845105,0.29715379069766257,0.2858318294549189,0.2116719398845105,0.0,0.4319234962060254,0.5164948282820309,0.6252338790444643,0.47368421052631576,,0.4717832923445008,0.0,1.0,,1.0,,,,,1.0,,0.2979076250654137,6.000000023863347e-10,1.3999999890141666e-09,1.0,1.0,1.0,0.8509683620282171,0.8512906468919041,0.8506656586494827,0.8516344767787221,0.8503808048034198,0.8520020869376133,0.8501122668231798,1.0,0.5427120429395039
116,0.4561675578247451,0.42808305685198544,0.3531107974126526,0.355195892227066,0.355195892227066,,0.16949064346803983,,1.0,0.23301935548559186,,1.0,0.6408288556409485,0.0,,0.4673626281003747,1.0,0.4782225304816899,0.2905154284802978,0.49683866693468515,0.4626086814178672,0.44685411602990255,0.4082893025856017,0.14050180543064678,0.1696300534110753,0.2736431973684821,0.14050180543064678,,0.35703278738857536,0.5329000679860253,0.4626086814178672,0.5488721804511277,,0.4717832923445008,,0.13333333333333336,,1.0,,,,,1.0,,0.28253358493294883,5.999999996399999e-10,1.39999999804e-09,1.0,1.0,1.0,0.8496454407191774,0.849970082045548,0.8493405260377767,0.8503164283719133,0.8490535930013792,0.8506867316951325,0.8487830965485035,1.0,0.39219610153966034
